#--------------------------------------------------------------------------------,
Platform                    ,,          6484.,OCL code,OKEAN,
Bottom depth                ,,           235.,meters,,
High resolution CTD - Bottle,,       3405655.,,,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Instrument         ,Phosphate,           722.,WOD code,BOTTLE: Continuous Flow Autoanalyzer (CFA): Instrument manufacturer and model u,
Original units     ,Phosphate,            36.,NODC code,ug/l               mg/m3    ppb     g/1000m3,
Instrument          ,Silicate,           722.,WOD code,BOTTLE: Continuous Flow Autoanalyzer (CFA): Instrument manufacturer and model u,
Original units      ,Silicate,            36.,NODC code,ug/l               mg/m3    ppb     g/1000m3,
Instrument           ,Nitrate,           722.,WOD code,BOTTLE: Continuous Flow Autoanalyzer (CFA): Instrument manufacturer and model u,
Original units       ,Nitrate,            36.,NODC code,ug/l               mg/m3    ppb     g/1000m3,
Instrument       ,Chlorophyll,           734.,WOD code,BOTTLE: HPLC: High Performance Liquid Chromatography; model unknown,
Investigator       ,Cruise PI,            280,WOD code,WHITLEDGE; DR. TERRY E.,
Investigator       ,Cruise PI,            281,WOD code,PERMINOVA; IRINA,
Investigator       ,Cruise PI,            282,WOD code,STOCKWELL; DEAN,
Investigator       ,Cruise PI,            283,WOD code,KULIVOV; ANDREY S.,
Investigator       ,Cruise PI,            284,WOD code,AMOS; TERRY,
Investigator       ,Cruise PI,            285,WOD code,SHCHUKA; SERGEY A.,
Investigator       ,Cruise PI,            942,WOD code,SEROVA; ELENA M.,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Ammonia    ,F,O,Chlorophyl ,F,O,Alkalinity ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,umol/l    ,, , ,ug/l      ,, , ,meq/l     ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,9, ,          ,0, ,          ,7, ,          ,0, ,          ,8, ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     0.619,0, ,    28.395,0, ,      370.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      8.26,0, ,   ---*---,0, ,     0.265,0, ,   ---*---,0, ,
         2,        2.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,    0.2141,0, ,   14.0373,0, ,   0.07791,0, ,   ---*---,0, ,    1.1867,0, ,   ---*---,0, ,   ---*---,0, ,
         3,        5.,0, ,     0.659,0, ,    28.834,0, ,      372.,0, ,    0.2725,0, ,   14.8043,0, ,    0.1461,0, ,      8.26,0, ,    1.4260,0, ,   ---*---,0, ,     2.024,0, ,
         4,       10.,0, ,     0.659,0, ,    28.834,0, ,      361.,0, ,    0.7980,0, ,   18.6287,0, ,    1.4023,2, ,      8.27,0, ,    2.2138,0, ,   ---*---,0, ,     2.051,0, ,
         5,       15.,0, ,     0.665,0, ,    28.835,0, ,      399.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         6,       17.,0, ,     0.614,0, ,    29.087,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         7,       19.,0, ,     0.181,0, ,    30.345,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         8,       20.,0, ,    -0.241,0, ,    30.653,0, ,     436.6,0, ,    1.8490,0, ,   42.4844,0, ,   12.0271,2, ,      8.28,0, ,    2.6426,0, ,   ---*---,0, ,   ---*---,0, ,
         9,       22.,0, ,    -0.665,0, ,    31.151,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        10,       24.,0, ,    -0.927,0, ,    31.299,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        11,       25.,0, ,    -0.565,0, ,    31.445,0, ,      421.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        12,       28.,0, ,    -0.799,0, ,    31.720,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        13,       29.,0, ,    -0.784,0, ,    31.793,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        14,       30.,0, ,    -0.862,0, ,    31.874,0, ,      405.,0, ,    0.4866,0, ,   52.4891,0, ,   14.9487,0, ,      8.18,0, ,    3.7594,0, ,   ---*---,0, ,     2.236,0, ,
        15,       31.,0, ,    -1.116,0, ,    31.948,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        16,       32.,0, ,    -1.196,0, ,    32.017,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        17,       35.,0, ,    -1.270,0, ,    32.183,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        18,       36.,0, ,    -1.052,0, ,    32.211,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        19,       37.,0, ,    -1.015,0, ,    32.231,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        20,       39.,0, ,    -1.171,0, ,    32.270,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        21,       40.,0, ,    -1.301,0, ,    32.292,0, ,      361.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        22,       41.,0, ,    -1.252,0, ,    32.309,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        23,       45.,0, ,    -1.478,0, ,    32.391,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        24,       46.,0, ,    -1.422,0, ,    32.402,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        25,       48.,0, ,    -1.499,0, ,    32.446,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        26,       50.,0, ,    -1.490,0, ,    32.467,0, ,      316.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        27,       51.,0, ,    -1.503,0, ,    32.471,0, ,      312.,0, ,    0.2628,0, ,   49.1359,0, ,   11.4525,0, ,      7.95,0, ,    7.9676,0, ,   ---*---,0, ,     2.276,0, ,
        28,       60.,0, ,    -1.550,0, ,    32.556,0, ,      303.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        29,       75.,0, ,    -1.533,0, ,    32.619,0, ,      289.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        30,       76.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,    0.2725,0, ,   24.1844,0, ,   14.1111,0, ,   ---*---,0, ,    1.3662,0, ,   ---*---,0, ,   ---*---,0, ,
        31,       77.,0, ,    -1.563,0, ,    32.621,0, ,      287.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      7.93,0, ,   ---*---,0, ,   ---*---,0, ,     2.278,0, ,
        32,      100.,0, ,    -1.570,0, ,    32.792,0, ,      290.,0, ,    0.5547,0, ,   15.1988,0, ,   10.3131,0, ,   ---*---,0, ,    3.9988,0, ,   ---*---,0, ,   ---*---,0, ,
        33,      101.,0, ,    -1.512,0, ,    32.827,0, ,      290.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      7.91,0, ,   ---*---,0, ,   ---*---,0, ,     2.292,0, ,
        34,      102.,0, ,    -1.409,0, ,    32.868,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        35,      106.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,    0.2920,0, ,   58.7242,0, ,   15.7083,0, ,   ---*---,0, ,    4.0387,0, ,   ---*---,0, ,   ---*---,0, ,
        36,      107.,0, ,    -1.281,0, ,    33.094,0, ,      301.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      7.89,0, ,   ---*---,0, ,   ---*---,0, ,     2.299,0, ,
        37,      109.,0, ,    -1.175,0, ,    33.340,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        38,      110.,0, ,    -1.248,0, ,    33.377,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        39,      114.,0, ,    -1.318,0, ,    33.442,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        40,      115.,0, ,    -1.250,0, ,    33.487,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        41,      116.,0, ,    -1.105,0, ,    33.569,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        42,      125.,0, ,    -0.958,0, ,    34.051,0, ,      292.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        43,      148.,0, ,    -0.475,0, ,    34.368,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        44,      150.,0, ,    -0.390,0, ,    34.403,0, ,      281.,0, ,    0.3211,0, ,   21.0504,0, ,   13.2931,0, ,   ---*---,0, ,    1.3662,0, ,   ---*---,0, ,   ---*---,0, ,
        45,      151.,0, ,    -0.367,0, ,    34.423,0, ,      281.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      8.03,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        46,      199.,0, ,     0.120,0, ,    34.680,0, ,      279.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      8.06,0, ,   ---*---,0, ,   ---*---,0, ,     2.333,0, ,
        47,      200.,0, ,     0.120,0, ,    34.679,0, ,      280.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        48,      206.,0, ,     0.121,0, ,    34.680,0, ,      284.,0, ,    0.5547,0, ,   13.5661,0, ,    0.2532,0, ,      8.06,0, ,    1.3462,0, ,   ---*---,0, ,     2.333,0, ,
        49,      221.,0, ,     0.121,0, ,    34.680,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
END OF VARIABLES SECTION,
BIOLOGY METADATA,,
Type of tow                 ,,             3.,WOD code,OTHER TYPE (oblique, double oblique, etc.),
Gear                        ,,           128.,WOD code,BOTTLE:  Niskin,
Count method                ,,             5.,WOD code,MUD (or MPN); Method of Ultimate Dilution,
Sample start time           ,,         3.4433,decimal hours (GMT),,
Biology accession#          ,,       9600051.,NODC code,,
BIOLOGY,Upper Z,Lower Z,Measuremnt Type,ORIGINAL VALUE ,F,Orig unit,WOD CBV value  ,F,_unit,_meth,WOD PGC,ITIS TSN,mod,sex,lif,trp,rlm,ftr,spm  ,min size  ,max size  ,ind length,ind width ,ind radius,tsv       ,,,
1,0.020,0.020,Taxon_count,200.,0,#/ml,0.2000,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
2,0.5,0.5,Taxon_count,1800.,0,#/ml,1.8000,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
3,10.,10.,Taxon_count,300.,0,#/ml,0.3000,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
4,15.,15.,Taxon_count,1800.,0,#/ml,1.8000,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
5,25.,25.,Taxon_count,30.,0,#/ml,0.03000,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
6,45.,45.,Taxon_count,180.,0,#/ml,0.1800,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
7,45.,45.,Taxon_count,18.,0,#/ml,0.01800,3, #/ul,72.00,1000000,MONERA,MODIFIER=3.,,,,,,,,,,,,
8,100.,100.,Taxon_count,180.,0,#/ml,0.1800,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
9,100.,100.,Taxon_count,18.,0,#/ml,0.01800,3, #/ul,72.00,1000000,MONERA,MODIFIER=3.,,,,,,,,,,,,
10,230.,230.,Taxon_count,18.,0,#/ml,0.01800,3, #/ul,72.00,1000000,MONERA,,,,TROPH=6.,,,,,,,,,
END OF BIOLOGY SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7171935,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-7559        ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,               ,,,
Latitude                    ,,         70.833,decimal degrees,,
Longitude                   ,,       -174.600,decimal degrees,,
Year                        ,,           1993,,,
Month                       ,,              9,,,
Day                         ,,              9,,,
Time                        ,,        19.9192,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       9600051.,NODC code,,
Project                     ,,           246.,NODC code,BERPAC (BERING & PACIFIC RUSSIAN/US COOPERATIVE RESEARCH PROGRAM),
Platform                    ,,          6484.,OCL code,OKEAN,
Bottom depth                ,,            58.,meters,,
High resolution CTD - Bottle,,       3405677.,,,
probe_type                  ,,             7.,OCL_code,bottle/rosette/net,
Instrument         ,Phosphate,           722.,WOD code,BOTTLE: Continuous Flow Autoanalyzer (CFA): Instrument manufacturer and model u,
Original units     ,Phosphate,            36.,NODC code,ug/l               mg/m3    ppb     g/1000m3,
Instrument          ,Silicate,           722.,WOD code,BOTTLE: Continuous Flow Autoanalyzer (CFA): Instrument manufacturer and model u,
Original units      ,Silicate,            36.,NODC code,ug/l               mg/m3    ppb     g/1000m3,
Instrument           ,Nitrate,           722.,WOD code,BOTTLE: Continuous Flow Autoanalyzer (CFA): Instrument manufacturer and model u,
Original units       ,Nitrate,            36.,NODC code,ug/l               mg/m3    ppb     g/1000m3,
Instrument       ,Chlorophyll,           734.,WOD code,BOTTLE: HPLC: High Performance Liquid Chromatography; model unknown,
Investigator       ,Cruise PI,            280,WOD code,WHITLEDGE; DR. TERRY E.,
Investigator       ,Cruise PI,            281,WOD code,PERMINOVA; IRINA,
Investigator       ,Cruise PI,            282,WOD code,STOCKWELL; DEAN,
Investigator       ,Cruise PI,            283,WOD code,KULIVOV; ANDREY S.,
Investigator       ,Cruise PI,            284,WOD code,AMOS; TERRY,
Investigator       ,Cruise PI,            285,WOD code,SHCHUKA; SERGEY A.,
Investigator       ,Cruise PI,            942,WOD code,SEROVA; ELENA M.,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,Salinity   ,F,O,Oxygen     ,F,O,Phosphate  ,F,O,Silicate   ,F,O,Nitrate    ,F,O,pH         ,F,O,Ammonia    ,F,O,Chlorophyl ,F,O,Alkalinity ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,PSS       ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,umol/kg   ,, , ,(n/a)     ,, , ,umol/l    ,, , ,ug/l      ,, , ,meq/l     ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,7, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     3.867,0, ,    31.789,0, ,      325.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      8.23,0, ,   ---*---,0, ,     2.346,0, ,     2.246,0, ,
         2,        2.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,    0.7396,0, ,    2.1259,0, ,    0.5454,0, ,   ---*---,0, ,    1.1268,0, ,   ---*---,0, ,   ---*---,0, ,
         3,        4.,0, ,     3.869,0, ,    31.814,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         4,        5.,0, ,     3.870,0, ,    31.816,0, ,      332.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         5,        6.,0, ,     3.872,0, ,    31.815,0, ,      334.,0, ,    0.7396,0, ,    1.9615,0, ,    0.6914,0, ,      8.23,0, ,    0.9972,0, ,   ---*---,0, ,     2.246,0, ,
         6,        7.,0, ,     3.872,0, ,    31.815,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         7,        8.,0, ,     3.871,0, ,    31.816,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         8,        9.,0, ,     3.872,0, ,    31.814,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
         9,       10.,0, ,     3.872,0, ,    31.814,0, ,      332.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        10,       11.,0, ,     3.872,0, ,    31.814,0, ,      332.,0, ,    0.7104,0, ,    1.9615,0, ,    0.3311,0, ,      8.24,0, ,    0.9075,0, ,   ---*---,0, ,     2.228,0, ,
        11,       12.,0, ,     3.871,0, ,    31.814,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        12,       13.,0, ,     3.871,0, ,    31.814,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        13,       14.,0, ,     3.870,0, ,    31.814,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        14,       15.,0, ,     3.869,0, ,    31.814,0, ,      313.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        15,       16.,0, ,     3.870,0, ,    31.814,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        16,       17.,0, ,     3.867,0, ,    31.816,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        17,       18.,0, ,     3.865,0, ,    31.816,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        18,       19.,0, ,     3.862,0, ,    31.818,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        19,       20.,0, ,     3.860,0, ,    31.818,0, ,      290.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        20,       21.,0, ,     3.854,0, ,    31.820,0, ,      286.,0, ,    1.2457,0, ,    6.2132,0, ,    7.4110,0, ,      7.86,0, ,    7.0003,0, ,   ---*---,0, ,     2.280,0, ,
        21,       22.,0, ,     3.832,0, ,    31.825,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        22,       23.,0, ,     3.810,0, ,    31.830,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        23,       24.,0, ,     3.711,0, ,    31.856,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        24,       25.,0, ,     3.187,0, ,    32.053,0, ,      278.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        25,       26.,0, ,     1.811,0, ,    32.511,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        26,       27.,0, ,     1.357,0, ,    32.617,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        27,       28.,0, ,     1.160,0, ,    32.635,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        28,       29.,0, ,     1.158,0, ,    32.658,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        29,       30.,0, ,     1.533,0, ,    32.696,0, ,      267.,0, ,    0.5839,0, ,   22.8694,0, ,   11.2383,0, ,      7.88,0, ,   10.7598,0, ,   ---*---,0, ,     2.292,0, ,
        30,       31.,0, ,     1.510,0, ,    32.701,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        31,       32.,0, ,     1.504,0, ,    32.706,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        32,       33.,0, ,     1.483,0, ,    32.708,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        33,       34.,0, ,     1.460,0, ,    32.708,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        34,       37.,0, ,     1.476,0, ,    32.728,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        35,       38.,0, ,     1.414,0, ,    32.727,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        36,       39.,0, ,     1.372,0, ,    32.726,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        37,       40.,0, ,     1.272,0, ,    32.725,0, ,      279.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        38,       42.,0, ,     1.234,0, ,    32.739,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        39,       43.,0, ,     0.952,0, ,    32.738,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        40,       45.,0, ,     0.544,0, ,    32.735,0, ,   ---*---,0, ,    0.2725,0, ,   51.2618,0, ,    9.7483,0, ,   ---*---,0, ,   12.5547,0, ,   ---*---,0, ,   ---*---,0, ,
        41,       46.,0, ,     0.335,0, ,    32.756,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        42,       47.,0, ,    -0.114,0, ,    32.795,0, ,      288.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      7.86,0, ,   ---*---,0, ,   ---*---,0, ,     2.294,0, ,
        43,       49.,0, ,    -0.492,0, ,    32.857,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        44,       50.,0, ,    -0.655,0, ,    32.866,0, ,      282.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,
        45,       53.,0, ,    -0.857,0, ,    32.920,0, ,   ---*---,0, ,    1.7420,0, ,   51.6343,0, ,   10.3910,0, ,   ---*---,0, ,    7.2796,0, ,   ---*---,0, ,   ---*---,0, ,
        46,       54.,0, ,    -0.923,0, ,    32.944,0, ,      274.,0, ,   ---*---,0, ,   ---*---,0, ,   ---*---,0, ,      7.86,0, ,   ---*---,0, ,   ---*---,0, ,     2.294,0, ,
END OF VARIABLES SECTION,
